make_model,body_type,Body Color,km,Gearing Type,hp,Extras,price
Audi A1,Sedans,Black,29000,Manual,85,Others,13000
Audi A1,Sedans,Black,37500,Manual,85,Others,13000
Audi A1,Sedans,Black,28500,Manual,85,Others,13000
Audi A1,Sedans,Black,46689,Manual,85,Sport,13000
Audi A1,Sedans,Black,21600,Manual,85,Sport,12999
Audi A1,Sedans,White,16885,Manual,85,Others,12999
Audi A1,Sedans,Black,22500,Manual,85,Sport,12999
Audi A1,Sedans,Black,80050,Manual,85,Others,12999
Audi A1,Sedans,Red,17631,Manual,85,Others,12990
Audi A1,Sedans,Red,65550,Manual,85,Converter,12990
Audi A1,Compact,Grey,93543,Manual,85,Others,13680
Audi A1,Sedans,Black,118200,Manual,85,Others,12990
Audi A1,Sedans,Black,62079,Manual,85,Sport,12990
Audi A1,Compact,Grey,33928,Manual,85,Sport,13680
Audi A1,Compact,Black,92602,Manual,85,Others,13860
Audi A1,Sedans,White,20680,Manual,85,Others,13840
Audi A1,Compact,Red,31284,Manual,85,Converter,13850
Audi A1,Sedans,Red,45258,Manual,85,Sport,13850
Audi A1,Sedans,Red,45258,Manual,85,Sport,13850
Audi A1,Sedans,Red,45258,Manual,85,Sport,13850
Audi A1,Sedans,Red,45258,Manual,85,Sport,13850
Audi A1,Compact,Red,46460,Manual,85,Converter,13830
Audi A1,Compact,Black,67359,Manual,85,Converter,13820
Audi A1,Compact,Grey,94800,Manual,85,Others,13800
Audi A1,Compact,Brown,85000,Manual,85,Others,13800
Audi A1,Sedans,Silver,31779,Manual,85,Converter,13799
Audi A1,Sedans,Red,32264,Manual,85,Others,13794
Audi A1,Sedans,Black,49400,Manual,85,Others,13790
Audi A1,Sedans,White,57000,Manual,85,Others,13790
Audi A1,Sedans,Grey,59835,Manual,85,Sport,12990
Audi A1,Sedans,White,51400,Manual,85,Sport,13780
Audi A1,Sedans,White,65500,Manual,85,Others,13640
Audi A1,Sedans,White,63250,Manual,85,Others,13560
Audi A1,Sedans,Blue,61129,Manual,85,Converter,13550
Audi A1,Compact,Black,28235,Manual,85,Sport,13770
Audi A1,Sedans,White,103195,Manual,85,Converter,13400
Audi A1,Sedans,White,56917,Manual,85,Sport,13400
Audi A1,Compact,Grey,88497,Manual,85,Others,13400
Audi A1,Compact,Grey,81431,Manual,85,Others,13400
Audi A1,Compact,Grey,96063,Manual,85,Sport,13400
Audi A1,Compact,Grey,69815,Manual,85,Others,13400
Audi A1,Compact,Grey,82813,Manual,85,Others,13400
Audi A1,Sedans,White,17900,Manual,85,Others,13390
Audi A1,Compact,White,28600,Manual,85,Sport,13390
Audi A1,Compact,Black,40365,Manual,85,Others,13350
Audi A1,Compact,Silver,50437,Manual,85,Converter,13380
Audi A1,Sedans,Brown,52706,Manual,85,Sport,13360
Audi A1,Sedans,Blue,82089,Manual,85,Sport,13300
Audi A1,Sedans,White,35237,Manual,85,Others,13295
Audi A1,Sedans,Blue,64000,Manual,85,Others,13290
Audi A1,Compact,White,19500,Manual,85,Converter,13260
Audi A1,Compact,Black,29136,Manual,85,Others,13200
Audi A1,Sedans,Black,53000,Manual,85,Sport,13200
Audi A1,Compact,Black,55800,Manual,85,Others,13550
Audi A1,Sedans,Blue,103000,Manual,85,Sport,13500
Audi A1,Compact,Blue,46664,Manual,85,Others,13500
Audi A1,Sedans,Black,8400,Manual,85,Others,13500
Audi A1,Compact,Red,92449,Manual,85,Others,13500
Audi A1,Compact,Black,34100,Manual,85,Others,13500
Audi A1,Sedans,Black,50707,Manual,85,Others,13500
Audi A1,Compact,Black,81340,Manual,85,Sport,13500
Audi A1,Sedans,Grey,66500,Manual,85,Sport,13200
Audi A1,Compact,White,46200,Manual,85,Sport,12989
Audi A1,Sedans,Black,65849,Manual,85,Others,12985
Audi A1,Sedans,Black,92350,Manual,85,Others,12980
Audi A1,Compact,Black,42906,Manual,85,Converter,12980
Audi A1,Sedans,Black,53980,Manual,85,Others,12980
Audi A1,Sedans,Silver,100000,Manual,85,Others,12950
Audi A1,Sedans,Grey,41250,Manual,85,Sport,12950
Audi A1,Sedans,White,27600,Manual,85,Sport,12950
Audi A1,Station wagon,White,23311,Manual,85,Others,12950
Audi A1,Compact,Black,158000,Manual,85,Sport,12950
Audi A1,Sedans,White,55100,Manual,85,Sport,12950
Audi A1,Compact,White,52291,Manual,85,Converter,12930
Audi A1,Compact,Black,76000,Manual,85,Others,12900
Audi A1,Compact,Black,33983,Manual,85,Converter,13490
Audi A1,Sedans,Black,137145,Manual,85,Sport,13490
Audi A1,Compact,White,66200,Manual,85,Converter,13480
Audi A1,Sedans,White,66200,Manual,85,Converter,13480
Audi A1,Sedans,Black,4381,Manual,85,Others,13480
Audi A1,Compact,Blue,58680,Manual,85,Sport,13475
Audi A1,Sedans,Blue,51300,Manual,85,Converter,13470
Audi A1,Sedans,White,84530,Manual,85,Sport,13450
Audi A1,Sedans,Black,24768,Manual,85,Others,13450
Audi A1,Sedans,Black,58500,Manual,85,Converter,13430
Audi A1,Sedans,Black,57300,Manual,85,Converter,13430
Audi A1,Compact,Black,57300,Manual,85,Converter,13430
Audi A1,Sedans,Black,96000,Manual,85,Others,12790
Audi A1,Sedans,White,28642,Manual,85,Others,12788
Audi A1,Compact,Black,64000,Manual,85,Converter,12780
Audi A1,Sedans,Black,91875,Manual,85,Converter,12740
Audi A1,Compact,Red,17100,Manual,85,Sport,12736
Audi A1,Compact,White,75287,Manual,85,Converter,12750
Audi A1,Sedans,Silver,47000,Manual,85,Sport,12750
Audi A1,Compact,Blue,36621,Manual,85,Converter,12700
Audi A1,Sedans,Black,146710,Manual,85,Others,12700
Audi A1,Sedans,White,95000,Manual,85,Converter,12550
Audi A1,Sedans,Black,59000,Manual,85,Others,12500
Audi A1,Sedans,White,37000,Manual,85,Others,12699
Audi A1,Sedans,White,53000,Manual,85,Sport,12600
Audi A1,Sedans,White,124521,Manual,85,Converter,12699
Audi A1,Compact,White,98000,Manual,85,Sport,12550
Audi A1,Sedans,Black,42000,Manual,85,Sport,12900
Audi A1,Compact,White,105139,Manual,85,Others,12900
Audi A1,Compact,Black,148257,Manual,85,Sport,12900
Audi A1,Sedans,Black,65000,Manual,85,Sport,12500
Audi A1,Sedans,Blue,64000,Manual,85,Others,12500
Audi A1,Sedans,White,44638,Manual,85,Converter,12900
Audi A1,Sedans,Blue,64000,Manual,85,Converter,12900
Audi A1,Compact,White,95729,Manual,85,Others,12900
Audi A1,Sedans,Blue,64000,Manual,85,Others,12900
Audi A1,Sedans,White,26559,Manual,85,Others,12899
Audi A1,Sedans,Red,64500,Manual,85,Others,12890
Audi A1,Sedans,White,23337,Manual,85,Sport,12888
Audi A1,Sedans,Black,18699,Manual,85,Converter,12890
Audi A1,Sedans,Blue,76950,Manual,85,Others,12890
Audi A1,Sedans,White,28043,Manual,85,Others,12888
Audi A1,Compact,Black,68048,Manual,85,Converter,12880
Audi A1,Sedans,Black,37170,Manual,85,Others,12500
Audi A1,Sedans,Silver,19600,Manual,85,Converter,12860
Audi A1,Sedans,Grey,103000,Manual,85,Others,12000
Audi A1,Sedans,Black,60000,Manual,85,Others,12000
Audi A1,Sedans,Blue,57100,Manual,85,Sport,12000
Audi A1,Sedans,Black,79000,Manual,85,Converter,11999
Audi A1,Sedans,Red,77764,Manual,85,Others,11990
Audi A1,Compact,Red,85636,Manual,85,Others,11990
Audi A1,Sedans,Black,95000,Manual,85,Sport,11999
Audi A1,Sedans,Black,100000,Manual,85,Sport,11990
Audi A1,Sedans,White,69000,Manual,85,Others,11999
Audi A1,Compact,Grey,102816,Manual,85,Others,11993
Audi A1,Sedans,Red,72973,Manual,85,Others,11990
Audi A1,Sedans,Black,64976,Manual,85,Sport,11990
Audi A1,Compact,Black,47625,Manual,85,Others,11982
Audi A1,Sedans,Yellow,39500,Manual,85,Others,11950
Audi A1,Sedans,Black,100000,Manual,85,Sport,11950
Audi A1,Sedans,Black,38994,Manual,85,Others,12500
Audi A1,Compact,White,45000,Manual,85,Sport,11990
Audi A1,Sedans,Black,87195,Manual,85,Others,11980
Audi A1,Compact,Grey,136000,Manual,85,Sport,12479
Audi A1,Compact,White,83000,Manual,85,Others,12400
Audi A1,Compact,Red,29700,Manual,85,Others,12470
Audi A1,Compact,Black,39020,Manual,85,Others,12499
Audi A1,Sedans,Black,35100,Manual,85,Others,12451
Audi A1,Sedans,White,25308,Manual,85,Others,12440
Audi A1,Sedans,Black,72000,Manual,85,Others,12400
Audi A1,Compact,White,28000,Manual,85,Others,12490
Audi A1,Sedans,Black,47685,Manual,85,Others,12390
Audi A1,Sedans,Black,27100,Manual,85,Others,12380
Audi A1,Sedans,White,45000,Manual,85,Sport,12350
Audi A1,Compact,Black,58112,Manual,85,Converter,12200
Audi A1,Compact,Black,98299,Manual,85,Others,13945
Audi A1,Compact,White,12746,Manual,85,Others,13980
Audi A1,Compact,Black,111792,Manual,85,Sport,13980
Audi A1,Compact,Blue,71313,Manual,85,Sport,13980
Audi A1,Compact,White,21200,Manual,85,Others,13990
Audi A1,Sedans,White,21200,Manual,85,Others,13990
Audi A1,Sedans,Red,21200,Manual,85,Sport,13990
Audi A1,Sedans,Brown,81600,Manual,85,Others,13990
Audi A1,Sedans,Red,79600,Manual,85,Sport,14340
Audi A1,Sedans,White,1,Semi-automatic,85,Converter,32000
Audi A1,Sedans,Black,26000,Semi-automatic,85,Others,17999
Audi A1,Sedans,White,7600,Semi-automatic,85,Sport,22090
Audi A1,Sedans,Black,65594,Manual,85,Others,13990
Audi A1,Sedans,Blue,66900,Manual,85,Sport,14200
Audi A1,Sedans,Black,7000,Semi-automatic,85,Sport,37900
Audi A1,Sedans,White,26090,Manual,85,Sport,14340
Audi A1,Compact,Silver,48900,Manual,85,Others,14330
Audi A1,Compact,White,45163,Manual,85,Others,14330
Audi A1,Sedans,Brown,44770,Manual,85,Converter,14300
Audi A1,Compact,Blue,57337,Manual,85,Converter,14300
Audi A1,Sedans,Blue,52369,Manual,85,Others,14300
Audi A1,Compact,White,71240,Manual,85,Others,14295
Audi A1,Compact,Grey,23311,Manual,85,Others,14280
Audi A1,Compact,White,34663,Manual,85,Converter,14280
Audi A1,Sedans,Black,29237,Manual,85,Sport,14275
Audi A1,Sedans,White,47750,Manual,85,Sport,14250
Audi A1,Compact,Black,11707,Manual,85,Converter,14220
Audi A1,Compact,Blue,15767,Manual,85,Sport,14220
Audi A1,Sedans,Red,31056,Manual,85,Others,14200
Audi A1,Sedans,Grey,49298,Manual,85,Others,14200
Audi A1,Sedans,Blue,66900,Manual,85,Sport,14200
Audi A1,Compact,White,40000,Manual,85,Sport,14200
Audi A1,Sedans,Grey,200,Semi-automatic,85,Sport,35900
Audi A1,Sedans,White,0,Semi-automatic,85,Sport,30000
Audi A1,Compact,Black,80400,Manual,85,Others,14200
Audi A1,Sedans,Red,1,Semi-automatic,85,Sport,26400
Audi A1,Sedans,Black,50,Semi-automatic,85,Converter,26500
Audi A1,Sedans,White,20,Semi-automatic,85,Sport,26500
Audi A1,Sedans,White,100,Semi-automatic,85,Others,27900
Audi A1,Sedans,White,1000,Semi-automatic,85,Sport,26900
Audi A1,Sedans,Blue,100,Semi-automatic,85,Others,26900
Audi A1,Sedans,Black,0,Semi-automatic,85,Sport,25900
Audi A1,Sedans,Blue,8000,Semi-automatic,85,Converter,22500
Audi A1,Sedans,Blue,66900,Manual,85,Sport,14200
Audi A1,Sedans,White,44000,Manual,85,Sport,14200
Audi A1,Sedans,Black,40887,Manual,85,Others,14200
Audi A1,Sedans,White,10500,Semi-automatic,85,Others,22500
Audi A1,Compact,White,47300,Manual,85,Others,14200
Audi A1,Sedans,Blue,29343,Manual,85,Others,14000
Audi A1,Sedans,Beige,4500,Manual,85,Others,14000
Audi A1,Sedans,Grey,12500,Manual,85,Sport,14000
Audi A1,Sedans,Silver,12500,Manual,85,Others,14000
Audi A1,Sedans,Blue,40000,Manual,85,Sport,14000
Audi A1,Sedans,Grey,40000,Manual,85,Others,14000
Audi A1,Sedans,Black,49200,Manual,85,Others,14000
Audi A1,Sedans,White,61000,Manual,85,Converter,14000
Audi A1,Sedans,Black,46000,Manual,85,Others,14000
Audi A1,Compact,Black,46892,Manual,85,Converter,13999
Audi A1,Sedans,White,15757,Manual,85,Converter,13990
Audi A1,Sedans,White,22000,Semi-automatic,85,Others,21000
Audi A1,Sedans,White,19594,Semi-automatic,85,Others,20800
Audi A1,Sedans,Grey,33500,Semi-automatic,85,Others,20000
Audi A1,Sedans,Red,64000,Semi-automatic,85,Others,19900
Audi A1,Sedans,Silver,16500,Semi-automatic,85,Sport,19000
Audi A1,Sedans,White,14400,Semi-automatic,85,Others,20500
Audi A1,Sedans,White,60000,Semi-automatic,85,Converter,19000
Audi A1,Sedans,Grey,5000,Semi-automatic,85,Others,18900
Audi A1,Sedans,Silver,30000,Semi-automatic,85,Others,18500
Audi A1,Sedans,Blue,6718,Semi-automatic,85,Others,18500
Audi A1,Sedans,Blue,26792,Semi-automatic,85,Others,18500
Audi A1,Sedans,Red,9950,Semi-automatic,85,Others,18000
Audi A1,Sedans,Grey,15000,Semi-automatic,85,Others,18000
Audi A1,Sedans,White,12500,Semi-automatic,85,Sport,18300
Audi A1,Sedans,Black,70000,Semi-automatic,85,Others,18000
Audi A1,Sedans,Silver,30000,Semi-automatic,85,Others,18000
Audi A1,Compact,Grey,53694,Semi-automatic,85,Sport,17945
Audi A1,Sedans,Grey,29000,Semi-automatic,85,Others,17500
Audi A1,Sedans,White,15000,Semi-automatic,85,Sport,17000
Audi A1,Sedans,Grey,41000,Semi-automatic,85,Others,16900
Audi A1,Sedans,Silver,19200,Semi-automatic,85,Others,16800
Audi A1,Sedans,Grey,44000,Semi-automatic,85,Others,16500
Audi A1,Sedans,White,43000,Semi-automatic,85,Others,16500
Audi A1,Sedans,Black,55000,Semi-automatic,85,Sport,16500
Audi A1,Sedans,Black,45000,Semi-automatic,85,Others,15999
Audi A1,Sedans,Grey,53900,Semi-automatic,85,Sport,15950
Audi A1,Sedans,Grey,55300,Semi-automatic,85,Others,15900
Audi A1,Sedans,Grey,55300,Semi-automatic,85,Others,15900
Audi A1,Sedans,White,49000,Semi-automatic,85,Others,15900
Audi A1,Sedans,Blue,65000,Semi-automatic,85,Others,15800
Audi A1,Sedans,Black,8900,Semi-automatic,85,Others,15500
Audi A1,Station wagon,Silver,27015,Manual,85,Sport,14440
Audi A1,Sedans,Grey,92000,Semi-automatic,85,Others,14300
Audi A1,Sedans,Blue,92470,Semi-automatic,85,Others,12999
Audi A1,Sedans,Red,32000,Semi-automatic,85,Others,15000
Audi A1,Compact,Black,51052,Manual,85,Others,14450
Audi A1,Sedans,Blue,59722,Manual,85,Others,14440
Audi A1,Sedans,White,50000,Semi-automatic,85,Others,15000
Audi A1,Sedans,Black,25025,Manual,85,Converter,14450
Audi A1,Sedans,White,34600,Manual,85,Converter,14430
Audi A1,Compact,White,34600,Manual,85,Converter,14430
Audi A1,Compact,Grey,30553,Manual,85,Others,14391
Audi A1,Compact,White,13990,Manual,85,Converter,14430
Audi A1,Compact,Red,37534,Manual,85,Others,14400
Audi A1,Compact,Blue,101087,Manual,85,Others,14390
Audi A1,Sedans,Beige,14350,Manual,85,Sport,14390
Audi A1,Sedans,Black,62104,Manual,85,Others,14390
Audi A1,Compact,Red,64350,Manual,85,Others,14390
Audi A1,Sedans,Black,18455,Manual,85,Others,14390
Audi A1,Sedans,White,25684,Manual,85,Others,14388
Audi A1,Compact,Black,16988,Manual,85,Others,14380
Audi A1,Sedans,Black,21740,Manual,85,Sport,14350
Audi A1,Sedans,Red,47300,Manual,85,Others,13990
Audi A1,Sedans,Red,73000,Manual,85,Others,13990
Audi A1,Sedans,Black,78556,Manual,85,Others,13990
Audi A1,Compact,Red,56200,Manual,85,Sport,13989
Audi A1,Sedans,White,12437,Manual,85,Converter,13980
Audi A1,Sedans,White,30000,Manual,85,Sport,13990
Audi A1,Compact,Red,26300,Manual,85,Others,13990
Audi A1,Compact,Silver,27070,Manual,85,Sport,13980
Audi A1,Compact,Black,49289,Manual,85,Sport,13970
Audi A1,Sedans,Black,49289,Manual,85,Sport,13970
Audi A1,Sedans,Black,53956,Manual,85,Sport,13950
Audi A1,Sedans,White,89000,Manual,85,Converter,13960
Audi A1,Compact,Red,15700,Manual,85,Converter,13960
Audi A1,Sedans,Grey,60000,Manual,85,Converter,13955
Audi A1,Sedans,Grey,50000,Manual,85,Others,13950
Audi A1,Sedans,Brown,29275,Manual,85,Sport,13950
Audi A1,Sedans,Black,34701,Manual,85,Sport,13950
Audi A1,Sedans,Black,52284,Manual,85,Sport,13950
Audi A1,Coupe,Black,27300,Manual,85,Converter,13950
Audi A1,Compact,Blue,99990,Manual,85,Others,13950
Audi A1,Sedans,White,105099,Manual,85,Sport,13950
Audi A1,Sedans,Black,59896,Manual,85,Sport,13950
Audi A1,Sedans,Black,75072,Manual,85,Sport,13950
Audi A1,Sedans,Grey,86000,Manual,85,Others,13950
Audi A1,Compact,Black,85775,Manual,85,Converter,13980
Audi A1,Sedans,Silver,52300,Manual,85,Converter,13950
Audi A1,Compact,Black,26776,Manual,85,Others,13950
Audi A1,Sedans,Silver,9619,Automatic,85,Sport,18980
Audi A1,Sedans,Black,12796,Automatic,85,Others,18990
Audi A1,Sedans,Blue,13256,Automatic,85,Others,19120
Audi A1,Compact,Silver,13011,Automatic,85,Sport,19875
Audi A1,Sedans,Black,23033,Automatic,85,Sport,19890
Audi A1,Compact,Silver,5394,Automatic,85,Converter,19887
Audi A1,Sedans,Silver,14405,Automatic,85,Others,20500
Audi A1,Sedans,Silver,14405,Automatic,85,Others,20500
Audi A1,Sedans,White,25400,Automatic,85,Sport,20500
Audi A1,Compact,Grey,9392,Automatic,85,Sport,20900
Audi A1,Compact,Blue,15870,Automatic,85,Sport,20790
Audi A1,Sedans,White,1414,Automatic,85,Others,21350
Audi A1,Compact,White,29987,Automatic,85,Others,21400
Audi A1,Compact,White,13009,Automatic,85,Others,20900
Audi A1,Sedans,White,0,Automatic,85,Others,21300
Audi A1,Sedans,White,1,Automatic,85,Others,21300
Audi A1,Compact,Beige,8668,Automatic,85,Sport,21380
Audi A1,Compact,Blue,15400,Manual,85,Others,14890
Audi A1,Compact,Black,24497,Manual,85,Others,14950
Audi A1,Sedans,Grey,32978,Manual,85,Others,14950
Audi A1,Sedans,Black,42645,Manual,85,Others,14950
Audi A1,Sedans,Black,42645,Manual,85,Others,14950
Audi A1,Sedans,Black,13000,Automatic,85,Others,21500
Audi A1,Sedans,Grey,32978,Manual,85,Others,14950
Audi A1,Sedans,Grey,48200,Manual,85,Sport,14950
Audi A1,Sedans,Black,13978,Manual,85,Sport,14931
Audi A1,Compact,Black,13978,Manual,85,Sport,14931
Audi A1,Sedans,Blue,15800,Manual,85,Converter,14910
Audi A1,Sedans,Red,58000,Manual,85,Others,14900
Audi A1,Sedans,Red,9000,Manual,85,Others,14900
Audi A1,Sedans,White,19200,Manual,85,Others,14900
Audi A1,Sedans,Red,10400,Manual,85,Others,14900
Audi A1,Sedans,Beige,67899,Manual,85,Others,14900
Audi A1,Compact,Black,5900,Manual,85,Others,14899
Audi A1,Sedans,Red,22000,Manual,85,Converter,14885
Audi A1,Sedans,Black,13650,Manual,85,Others,14880
Audi A1,Compact,Black,47800,Manual,85,Others,14900
Audi A1,Sedans,Silver,11700,Manual,85,Sport,14880
Audi A1,Sedans,Black,25700,Manual,85,Sport,14500
Audi A1,Sedans,Black,15000,Manual,85,Sport,14500
Audi A1,Sedans,Grey,12800,Manual,85,Sport,14880
Audi A1,Sedans,Black,42973,Manual,85,Others,14879
Audi A1,Sedans,Silver,34000,Manual,85,Others,14500
Audi A1,Sedans,White,21400,Manual,85,Others,14500
Audi A1,Sedans,Black,89000,Manual,85,Others,14500
Audi A1,Sedans,White,64000,Manual,85,Others,14500
Audi A1,Sedans,Blue,27000,Manual,85,Converter,14500
Audi A1,Sedans,Blue,20000,Manual,85,Others,14500
Audi A1,Sedans,Silver,3937,Automatic,85,Others,21500
Audi A1,Compact,Blue,25900,Automatic,85,Others,21490
Audi A1,Compact,Grey,11400,Automatic,85,Others,21490
Audi A1,Compact,Beige,2819,Automatic,85,Sport,21460
Audi A1,Sedans,Grey,14653,Automatic,85,Sport,21460
Audi A1,Sedans,Black,18900,Manual,85,Sport,14790
Audi A1,Compact,White,89500,Manual,85,Others,14790
Audi A1,Compact,Black,4212,Automatic,85,Converter,21480
Audi A1,Sedans,White,26400,Manual,85,Others,14790
Audi A1,Sedans,Black,16527,Manual,85,Others,14780
Audi A1,Sedans,Black,11619,Manual,85,Others,14780
Audi A1,Sedans,Black,37064,Manual,85,Sport,14780
Audi A1,Sedans,Red,5200,Manual,85,Sport,14750
Audi A1,Sedans,Black,42700,Manual,85,Sport,14700
Audi A1,Station wagon,White,25600,Manual,85,Converter,14750
Audi A1,Sedans,White,14700,Manual,85,Others,14730
Audi A1,Sedans,Red,10783,Manual,85,Converter,14680
Audi A1,Sedans,White,34000,Manual,85,Others,14499
Audi A1,Sedans,Red,17973,Manual,85,Converter,14551
Audi A1,Compact,Red,25500,Manual,85,Others,14500
Audi A1,Sedans,Black,30757,Manual,85,Sport,14490
Audi A1,Sedans,Grey,46450,Manual,85,Sport,14490
Audi A1,Sedans,Grey,26158,Manual,85,Sport,14490
Audi A1,Sedans,Grey,26158,Manual,85,Sport,14490
Audi A1,Sedans,Grey,26158,Manual,85,Sport,14490
Audi A1,Sedans,Black,30757,Manual,85,Sport,14490
Audi A1,Sedans,Black,30757,Manual,85,Sport,14490
Audi A1,Sedans,Black,26800,Automatic,85,Converter,21460
Audi A1,Station wagon,Blue,5962,Automatic,85,Sport,21450
Audi A1,Compact,Blue,11042,Automatic,85,Converter,21445
Audi A1,Sedans,Grey,9900,Automatic,85,Sport,21430
Audi A1,Sedans,White,24146,Automatic,85,Sport,21420
Audi A1,Sedans,Red,12000,Automatic,85,Others,21400
Audi A1,Sedans,Black,15201,Automatic,85,Converter,21400
Audi A1,Sedans,White,77685,Manual,85,Sport,14490
Audi A1,Sedans,White,12756,Automatic,85,Sport,20990
Audi A1,Compact,Grey,28000,Automatic,85,Converter,20990
Audi A1,Sedans,Black,16974,Automatic,85,Others,20990
Audi A1,Sedans,Grey,28000,Automatic,85,Converter,20990
Audi A1,Sedans,Red,14300,Automatic,85,Converter,20985
Audi A1,Compact,Black,6200,Automatic,85,Converter,20985
Audi A1,Compact,Grey,32115,Automatic,85,Others,20950
Audi A1,Sedans,White,6822,Automatic,85,Others,20950
Audi A1,Compact,Black,10447,Automatic,85,Converter,20950
Audi A1,Sedans,White,10384,Automatic,85,Converter,20950
Audi A1,Compact,Grey,17500,Automatic,85,Sport,20950
Audi A1,Compact,Black,7439,Automatic,85,Sport,20950
Audi A1,Station wagon,White,10000,Automatic,85,Sport,20940
Audi A1,Compact,Grey,28383,Automatic,85,Others,20940
Audi A1,Compact,Black,13187,Automatic,85,Sport,20939
Audi A1,Compact,Blue,6630,Automatic,85,Converter,20900
Audi A1,Sedans,Blue,19700,Automatic,85,Sport,21300
Audi A1,Sedans,Red,1200,Automatic,85,Sport,21290
Audi A1,Compact,White,6500,Automatic,85,Converter,21285
Audi A1,Compact,White,0,Automatic,85,Others,21200
Audi A1,Sedans,Silver,28319,Automatic,85,Converter,21200
Audi A1,Sedans,Blue,8064,Automatic,85,Sport,20999
Audi A1,Sedans,White,15706,Automatic,85,Sport,20995
Audi A1,Sedans,White,5990,Automatic,85,Sport,20990
Audi A1,Sedans,Grey,15108,Automatic,85,Sport,20900
Audi A1,Compact,Black,20350,Automatic,85,Sport,20900
Audi A1,Sedans,Silver,15000,Automatic,85,Sport,20900
Audi A1,Sedans,Blue,1450,Automatic,85,Converter,20890
Audi A1,Sedans,Beige,9385,Automatic,85,Converter,20890
Audi A1,Sedans,Red,6117,Automatic,85,Sport,20879
Audi A1,Compact,Black,9000,Automatic,85,Sport,20840
Audi A1,Compact,Black,30589,Automatic,85,Sport,20860
